InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
116931,S1540,Product 3096,16,2020-12-25,6.86,48821,Australia
116932,S0237,Product 1053,16,2019-03-18,17.49,18211,France
116933,S4911,Product 351,13,2019-02-18,15.28,25374,Australia
116934,S0928,Product 913,12,2020-02-15,42.91,33956,United Kingdom
116935,S4510,Product 4446,2,2019-05-02,30.75,20078,France
116936,S0420,Product 1305,13,2020-07-25,40.6,10402,Netherlands
116937,S4125,Product 2524,1,2020-03-26,9.22,20218,Australia
116938,S2396,Product 292,10,2019-09-11,45.45,13719,Germany
116939,S0661,Product 1213,10,2020-05-19,3.39,47289,United Kingdom
116940,S2624,Product 468,11,2020-11-07,19.05,30077,Spain
116941,S3951,Product 3278,9,2019-09-10,1.2,28035,United Kingdom
116942,S0450,Product 2526,4,2020-09-05,9.62,53501,Spain
116943,S0380,Product 3576,17,2020-03-29,48.13,42750,United Kingdom
116944,S1251,Product 3200,19,2019-10-10,4.39,55387,Germany
116945,S2460,Product 4326,10,2019-03-18,7.7,24608,Netherlands
116946,S2999,Product 1065,13,2019-01-05,46.28,34937,Germany
116947,S4452,Product 4889,2,2019-11-04,35.65,40731,United Kingdom
116948,S2302,Product 3464,9,2020-11-28,20.64,50572,Spain
116949,S0727,Product 4920,7,2020-06-20,3.9,23918,Germany
116950,S1468,Product 1694,10,2019-09-05,39.36,50434,Germany
116951,S2729,Product 4932,12,2019-04-01,24.89,18060,Spain
116952,S3153,Product 2395,11,2020-02-04,16.49,53838,France
116953,S3521,Product 2058,4,2020-03-07,18.36,45655,United Kingdom
116954,S4906,Product 87,12,2020-08-05,25.51,33805,Germany
116955,S3355,Product 2593,12,2020-08-01,27.79,58058,Germany
116956,S0416,Product 4043,8,2019-05-23,41.0,50495,United Kingdom
116957,S0600,Product 2921,14,2020-04-09,38.7,12257,Spain
116958,S3075,Product 4,7,2019-11-13,38.47,22137,United Kingdom
116959,S4175,Product 3095,3,2020-12-06,36.6,28548,Netherlands
116960,S1568,Product 1522,19,2019-04-20,38.01,59578,Netherlands
116961,S1095,Product 2949,14,2019-07-16,34.04,28629,Australia
116962,S2944,Product 3858,19,2020-04-28,43.47,51115,Germany
116963,S4154,Product 1978,10,2019-10-27,28.09,29612,Netherlands
116964,S1448,Product 1475,12,2020-03-30,26.28,18593,United Kingdom
116965,S1493,Product 1131,18,2019-05-07,35.21,24316,Germany
116966,S2672,Product 881,19,2020-10-26,8.72,18810,Netherlands
116967,S1459,Product 1402,18,2019-08-23,38.96,41830,Spain
116968,S1209,Product 1976,13,2019-04-27,46.84,43592,Netherlands
116969,S4935,Product 1751,17,2019-08-05,15.16,30472,Spain
116970,S2213,Product 2,6,2020-07-31,30.75,13811,Netherlands
116971,S1355,Product 1145,16,2019-03-07,2.11,42563,Spain
116972,S0213,Product 1639,18,2020-10-11,38.41,19754,United Kingdom
116973,S3895,Product 149,9,2019-08-29,28.2,31044,United Kingdom
116974,S4603,Product 4248,13,2020-01-30,33.85,18204,France
116975,S2964,Product 2354,4,2019-06-07,7.58,12710,United Kingdom
116976,S2849,Product 2044,13,2020-04-13,40.57,40442,Netherlands
116977,S3043,Product 1703,3,2020-10-28,13.17,54374,Australia
116978,S3035,Product 2930,4,2019-02-11,34.4,53559,Germany
116979,S1733,Product 4571,19,2019-02-05,29.86,53376,Spain
116980,S3082,Product 1388,1,2019-10-28,32.86,57689,United Kingdom
116981,S1271,Product 4903,1,2019-08-13,2.99,33261,Germany
116982,S4869,Product 1664,9,2020-05-09,37.22,49609,Australia
116983,S1530,Product 2081,3,2019-09-12,39.86,23534,Spain
116984,S1082,Product 1997,3,2019-11-08,24.0,12345,Spain
116985,S3532,Product 3693,18,2019-07-17,20.74,48934,Spain
116986,S1152,Product 3231,2,2019-02-08,17.46,36087,United Kingdom
116987,S1723,Product 1251,11,2019-11-28,46.43,49681,Spain
116988,S0717,Product 4463,9,2020-12-07,37.88,43485,France
116989,S4200,Product 2037,2,2020-07-19,35.08,50231,Australia
116990,S2191,Product 538,4,2019-05-17,46.32,30854,Australia
116991,S0205,Product 1555,9,2020-11-13,17.76,22697,United Kingdom
116992,S3830,Product 2153,14,2019-09-01,31.69,17061,Australia
116993,S3110,Product 791,19,2019-05-20,34.46,28733,Germany
116994,S4095,Product 1949,16,2020-07-05,49.81,34935,France
116995,S1333,Product 4144,14,2020-01-01,21.65,38369,France
116996,S2049,Product 4756,15,2019-08-28,20.31,58839,United Kingdom
116997,S1850,Product 1436,18,2019-12-19,4.68,51674,Australia
116998,S4843,Product 3250,15,2019-03-18,5.37,43645,Spain
116999,S1238,Product 2849,19,2019-06-14,25.83,20575,France
117000,S2019,Product 114,9,2020-10-08,8.97,27897,Netherlands
117001,S0518,Product 2344,16,2019-03-11,4.11,10398,Germany
117002,S1439,Product 4534,17,2020-11-11,48.26,11255,Netherlands
117003,S4087,Product 162,10,2020-01-23,47.6,59454,United Kingdom
117004,S2053,Product 3913,5,2020-04-15,16.6,56207,France
117005,S4369,Product 504,9,2019-07-14,39.6,31842,Spain
117006,S4518,Product 2635,14,2020-11-08,43.69,44375,Australia
117007,S2313,Product 2506,10,2019-06-04,23.5,43662,Spain
117008,S2260,Product 1395,1,2019-12-15,11.57,13856,France
117009,S3150,Product 1510,3,2019-04-03,6.93,57352,France
117010,S0782,Product 2320,16,2019-06-14,7.47,20129,Spain
117011,S2714,Product 3251,5,2020-09-26,39.95,41809,Germany
117012,S1245,Product 480,13,2020-01-27,19.53,30847,United Kingdom
117013,S2417,Product 4255,5,2020-01-13,34.83,47655,Germany
117014,S0976,Product 755,11,2020-08-18,27.17,51552,Spain
117015,S3492,Product 4000,17,2020-04-21,20.04,49566,United Kingdom
117016,S3426,Product 1837,3,2019-07-07,6.63,58690,United Kingdom
117017,S0417,Product 204,6,2019-07-12,17.01,25194,Spain
117018,S0215,Product 2843,16,2019-09-23,42.09,30181,Spain
117019,S3979,Product 3350,2,2019-10-02,40.66,25662,France
117020,S1136,Product 3215,5,2019-02-08,1.9,51149,France
117021,S3776,Product 3592,19,2020-11-15,7.44,33756,France
117022,S1583,Product 4608,11,2019-06-25,37.92,11776,Spain
117023,S4524,Product 4212,18,2020-02-06,17.12,53763,Germany
117024,S0733,Product 392,3,2019-08-18,32.36,59598,United Kingdom
117025,S2747,Product 3415,12,2019-03-27,28.35,14194,Australia
117026,S2264,Product 3445,13,2019-05-14,32.78,46735,Germany
117027,S4509,Product 2774,9,2019-12-29,3.16,34923,Netherlands
117028,S3805,Product 2417,9,2020-03-30,46.59,54233,Germany
117029,S2428,Product 1239,7,2019-07-29,1.54,43206,Netherlands
117030,S0232,Product 2949,1,2020-09-02,0.9,35644,Netherlands
117031,S4931,Product 741,1,2020-01-13,11.69,13799,United Kingdom
117032,S4354,Product 3884,19,2019-06-26,49.68,46198,United Kingdom
117033,S0403,Product 4133,3,2020-09-29,4.09,23348,Australia
117034,S4866,Product 2844,7,2020-08-14,43.79,40307,Netherlands
117035,S0065,Product 1536,12,2020-02-07,8.37,48327,Spain
117036,S2238,Product 369,16,2020-12-05,5.9,32192,Netherlands
117037,S0950,Product 2272,13,2019-05-05,39.06,38153,France
117038,S0173,Product 1958,18,2020-10-23,42.41,34001,United Kingdom
117039,S2676,Product 4910,17,2019-10-14,39.71,47817,Germany
117040,S1251,Product 1099,9,2019-05-22,12.43,35339,United Kingdom
117041,S3049,Product 2772,14,2020-06-25,44.05,19780,Spain
117042,S4006,Product 1392,5,2020-11-02,4.06,32376,France
117043,S0638,Product 1648,11,2019-02-12,17.43,36085,Australia
117044,S0949,Product 2032,6,2019-01-17,23.43,36750,Spain
117045,S2261,Product 1679,6,2020-09-01,3.85,12955,Germany
117046,S1695,Product 2147,8,2019-11-14,29.2,36866,United Kingdom
117047,S4848,Product 2825,1,2020-12-01,28.19,21092,Germany
117048,S4758,Product 3297,9,2019-12-15,49.61,31532,France
117049,S0143,Product 4171,10,2019-01-09,31.27,57331,Germany
117050,S4582,Product 3782,17,2020-02-19,20.18,21370,Netherlands
117051,S1461,Product 2232,3,2020-02-18,39.61,32244,France
117052,S3888,Product 3365,13,2019-02-28,17.08,32003,Spain
117053,S0293,Product 3129,8,2019-04-29,26.88,21957,Spain
117054,S1644,Product 1273,14,2020-01-29,3.25,54591,Australia
117055,S2719,Product 1980,8,2019-12-24,16.47,46458,Germany
117056,S0838,Product 3698,19,2020-02-21,26.64,10695,France
117057,S1038,Product 2188,13,2019-01-03,35.26,12536,Germany
117058,S0272,Product 2407,6,2019-08-09,5.4,42405,Netherlands
117059,S1959,Product 1577,4,2019-08-19,39.96,50097,France
117060,S2370,Product 3480,6,2019-10-24,45.06,43539,United Kingdom
117061,S0806,Product 3546,2,2020-12-18,14.41,45295,Spain
117062,S3175,Product 1470,10,2019-09-28,38.38,35871,Germany
117063,S0883,Product 980,11,2019-09-04,9.43,36947,Netherlands
117064,S0832,Product 1256,11,2020-05-13,26.41,42283,Spain
117065,S3172,Product 3689,3,2020-10-11,39.98,39659,France
117066,S2192,Product 1642,11,2019-04-02,19.63,22008,Australia
117067,S2041,Product 300,8,2019-10-07,1.8,41961,Spain
117068,S1595,Product 4522,17,2020-04-07,27.23,29174,Spain
117069,S1627,Product 3043,1,2020-12-23,42.31,28781,United Kingdom
117070,S3585,Product 401,16,2019-09-24,5.86,28545,United Kingdom
117071,S0274,Product 1281,7,2019-05-21,1.97,36292,Netherlands
117072,S0590,Product 4837,8,2020-02-28,40.55,17304,Netherlands
117073,S2701,Product 862,13,2020-11-29,13.72,43193,Australia
117074,S0583,Product 4590,5,2019-08-12,18.54,42890,Germany
117075,S3634,Product 2574,18,2020-11-24,4.81,14149,Australia
117076,S1991,Product 2785,12,2019-03-02,5.28,25690,United Kingdom
117077,S1259,Product 4186,16,2019-12-12,30.92,24200,Australia
117078,S2867,Product 4160,3,2020-11-29,27.84,11432,France
117079,S3739,Product 1112,12,2020-08-14,14.97,49009,Australia
117080,S0572,Product 1057,19,2020-02-05,22.91,11114,Germany
117081,S0545,Product 1096,18,2020-05-11,19.72,23833,France
117082,S4223,Product 2301,8,2019-05-21,34.91,22529,United Kingdom
117083,S4829,Product 3992,13,2019-05-21,43.17,15060,France
117084,S4513,Product 514,8,2020-10-16,38.37,26779,France
117085,S0638,Product 4232,10,2020-10-12,0.72,12311,United Kingdom
117086,S0041,Product 2677,14,2019-05-08,5.43,26069,United Kingdom
117087,S4883,Product 121,15,2020-06-30,21.75,14439,Spain
117088,S4393,Product 1502,15,2020-12-22,42.66,35368,France
117089,S1621,Product 2848,6,2020-01-15,12.23,12860,Germany
117090,S3673,Product 4920,14,2019-06-21,44.01,26558,Australia
117091,S4138,Product 1118,6,2019-02-27,5.95,31693,Netherlands
117092,S4129,Product 505,1,2020-04-14,4.09,12262,Australia
117093,S1300,Product 2992,10,2019-06-29,45.71,59191,Spain
117094,S4712,Product 1624,19,2019-07-13,8.52,56150,Australia
117095,S0160,Product 2239,11,2020-08-28,23.46,13290,Netherlands
117096,S1953,Product 2434,3,2020-11-23,16.63,12412,Germany
117097,S1732,Product 803,6,2019-07-12,7.81,42260,Germany
117098,S2447,Product 4374,9,2020-10-01,31.79,46576,United Kingdom
117099,S3163,Product 1472,9,2020-09-25,48.2,50120,France
117100,S1733,Product 827,4,2020-04-02,33.08,53151,United Kingdom
117101,S0581,Product 1429,3,2020-03-07,18.01,47557,France
117102,S0220,Product 2444,19,2020-10-16,35.73,11406,Spain
117103,S4475,Product 4875,11,2019-03-08,7.59,29359,United Kingdom
117104,S1750,Product 4307,19,2019-03-03,29.21,38465,United Kingdom
117105,S1471,Product 4986,17,2019-12-25,23.74,53976,Germany
117106,S4329,Product 3782,8,2020-06-25,18.32,47565,France
117107,S1395,Product 2026,6,2019-06-20,37.11,56342,Germany
117108,S0922,Product 2318,5,2019-10-15,6.37,37963,United Kingdom
117109,S2774,Product 1007,8,2019-04-09,26.87,35382,France
117110,S4463,Product 1638,8,2019-11-07,42.79,39772,France
117111,S4577,Product 845,3,2019-01-15,10.48,56642,Australia
117112,S3435,Product 4494,19,2020-11-04,13.59,54934,Spain
117113,S3583,Product 3288,16,2019-03-23,33.2,56548,Germany
117114,S1119,Product 3504,10,2019-04-09,38.74,43915,Australia
117115,S1866,Product 2862,3,2020-02-20,14.53,15243,Spain
117116,S4312,Product 639,9,2020-11-20,18.31,43484,Australia
117117,S0725,Product 493,8,2019-12-15,37.13,29619,Germany
117118,S0712,Product 2999,8,2020-02-28,14.62,39195,Germany
117119,S1826,Product 3658,8,2020-01-05,33.48,52311,France
117120,S3927,Product 2176,7,2020-06-07,8.36,22783,France
117121,S0391,Product 1486,14,2020-08-02,20.86,15226,Netherlands
117122,S1071,Product 4544,17,2019-01-22,34.59,19404,United Kingdom
117123,S4488,Product 559,12,2020-11-13,23.27,46718,Spain
117124,S2766,Product 3749,5,2019-12-31,1.45,54153,Netherlands
117125,S4481,Product 970,2,2019-07-26,20.62,34811,Spain
117126,S2429,Product 4010,15,2020-08-19,14.77,59174,Spain
117127,S4495,Product 86,11,2019-06-19,5.51,57094,United Kingdom
117128,S2148,Product 4973,15,2020-01-16,0.95,38438,Spain
117129,S3573,Product 3129,13,2019-04-09,2.75,59893,Spain
117130,S4479,Product 4302,19,2019-08-22,47.49,34860,Australia
117131,S2755,Product 2196,12,2020-02-07,37.62,54465,France
117132,S3264,Product 4887,15,2019-11-24,47.02,16807,France
117133,S3826,Product 4054,12,2020-01-06,6.18,21413,France
117134,S3417,Product 947,18,2020-10-05,28.74,38171,United Kingdom
117135,S2058,Product 3209,4,2019-06-02,4.62,35423,France
117136,S2312,Product 1994,11,2020-11-21,1.83,34768,Netherlands
117137,S2880,Product 3441,15,2019-11-12,23.58,14978,Netherlands
117138,S3643,Product 1546,5,2019-06-14,32.49,35501,Netherlands
117139,S2610,Product 4653,5,2019-01-26,3.65,44851,United Kingdom
117140,S1431,Product 3508,10,2019-07-20,18.57,51705,Germany
117141,S1914,Product 30,10,2019-02-13,4.96,16566,Germany
117142,S0758,Product 1472,6,2019-11-07,18.42,31177,Netherlands
117143,S2135,Product 1410,6,2019-06-27,23.85,30021,Germany
117144,S1913,Product 3761,6,2019-10-14,17.21,18457,Spain
117145,S1740,Product 3680,7,2020-12-10,29.02,20296,United Kingdom
117146,S3218,Product 529,18,2020-02-13,29.44,29659,Netherlands
117147,S4757,Product 126,4,2020-01-18,16.98,20318,Australia
117148,S1135,Product 4909,14,2019-03-01,19.79,49675,Netherlands
117149,S3713,Product 3857,11,2019-05-14,22.33,49293,Netherlands
117150,S0765,Product 3259,7,2020-02-07,19.09,40749,Spain
117151,S2726,Product 654,18,2019-07-16,38.15,43588,Australia
117152,S3369,Product 4234,2,2020-05-31,7.43,52572,France
117153,S3498,Product 741,2,2019-10-03,42.92,33680,Netherlands
117154,S1673,Product 2262,7,2020-09-13,16.9,20833,Australia
117155,S3406,Product 291,11,2019-08-28,36.34,44086,Germany
117156,S0583,Product 2992,18,2019-07-01,44.25,24219,France
117157,S4767,Product 3642,7,2020-01-15,44.43,32705,Spain
117158,S4634,Product 2578,5,2019-11-30,22.89,51352,Netherlands
117159,S1822,Product 2740,2,2020-02-01,13.2,55699,France
117160,S1186,Product 1694,14,2019-04-21,30.49,32524,Netherlands
117161,S4526,Product 4645,7,2020-12-27,9.61,49130,Netherlands
117162,S1638,Product 1320,10,2020-12-03,39.63,28011,Spain
117163,S2181,Product 2822,18,2019-03-23,35.71,34599,Germany
117164,S0189,Product 3663,8,2019-03-23,39.88,20236,Spain
117165,S1747,Product 3230,16,2020-11-13,21.95,37203,Spain
117166,S3827,Product 1396,14,2020-12-18,28.09,29899,Germany
117167,S2621,Product 2968,9,2019-11-09,5.58,49165,France
117168,S3946,Product 3962,6,2020-04-21,34.54,21931,Spain
117169,S2327,Product 2615,7,2019-07-18,24.6,35918,Netherlands
117170,S1185,Product 1545,9,2020-04-07,25.71,50477,Spain
117171,S2794,Product 3902,7,2020-12-24,42.43,15570,Germany
117172,S2947,Product 4498,9,2020-01-03,38.73,16802,France
117173,S2501,Product 1781,7,2019-08-24,26.99,32676,Germany
117174,S4947,Product 2151,12,2020-03-21,18.08,52260,Netherlands
117175,S0170,Product 4883,17,2019-01-22,22.6,52323,France
117176,S4926,Product 4469,12,2019-08-12,17.86,55823,Spain
117177,S2746,Product 4434,5,2019-05-11,8.0,31814,France
117178,S1081,Product 1057,18,2019-04-23,32.47,22064,Spain
117179,S1264,Product 1446,5,2020-01-22,34.73,33973,Spain
117180,S4865,Product 1969,5,2019-08-04,48.57,32024,United Kingdom
117181,S4454,Product 1097,7,2020-03-17,23.06,16193,Spain
117182,S2249,Product 1882,3,2020-12-15,49.87,24942,Spain
117183,S3909,Product 1205,1,2019-05-31,9.76,22319,Spain
117184,S1326,Product 1921,6,2020-05-18,33.0,52024,United Kingdom
117185,S3178,Product 3584,7,2019-10-16,49.74,18086,France
117186,S3874,Product 3140,8,2020-08-02,32.2,41603,United Kingdom
117187,S2149,Product 3975,14,2019-11-13,22.89,50847,Australia
117188,S1689,Product 3420,15,2019-09-27,26.0,37221,Germany
117189,S2986,Product 2039,7,2020-11-08,42.35,47342,Spain
117190,S2077,Product 1733,7,2019-08-26,46.99,58046,United Kingdom
117191,S1530,Product 32,1,2020-09-07,22.97,48313,Australia
117192,S1462,Product 1969,9,2019-06-10,38.73,47828,United Kingdom
117193,S1403,Product 2975,7,2020-08-17,46.72,30121,Australia
117194,S0073,Product 3331,7,2019-12-23,14.46,59587,France
117195,S4350,Product 3569,18,2019-07-14,24.91,26474,France
117196,S4035,Product 2926,14,2020-07-21,49.77,27372,Australia
117197,S4612,Product 2223,15,2020-12-01,18.0,44639,France
117198,S2797,Product 3439,18,2019-12-23,31.17,22471,Netherlands
117199,S4517,Product 15,10,2020-07-03,33.02,25321,France
117200,S2494,Product 3123,3,2020-06-22,8.13,46871,Australia
117201,S4975,Product 107,11,2020-07-05,40.43,23514,Spain
117202,S4232,Product 3794,1,2020-11-02,20.94,54290,United Kingdom
117203,S3577,Product 4565,2,2019-10-19,25.27,28241,Germany
117204,S0033,Product 202,16,2019-12-01,32.32,29840,Germany
117205,S2695,Product 1795,3,2019-05-31,20.82,39696,Germany
117206,S4374,Product 1409,17,2019-01-14,16.59,49251,Spain
117207,S4846,Product 917,3,2019-02-15,27.55,41529,United Kingdom
117208,S3599,Product 4432,11,2020-10-04,17.67,14687,Netherlands
117209,S2393,Product 1685,4,2019-09-20,21.99,43583,Australia
117210,S4113,Product 3167,7,2020-03-27,5.87,11986,Netherlands
117211,S2872,Product 65,16,2019-11-10,42.31,22286,France
117212,S2678,Product 4649,17,2019-06-27,20.88,55350,Netherlands
117213,S1402,Product 4320,11,2020-09-02,4.6,55893,United Kingdom
117214,S0818,Product 3651,4,2019-11-22,39.61,34554,France
117215,S1661,Product 2016,3,2020-04-24,1.47,39604,Spain
117216,S4563,Product 1322,16,2019-02-15,30.17,37880,Australia
117217,S4724,Product 4025,2,2019-07-06,35.28,36147,Australia
117218,S2439,Product 613,5,2020-04-19,9.96,35590,Australia
117219,S2984,Product 652,18,2019-05-10,7.0,22097,Germany
117220,S1211,Product 4814,3,2020-11-29,6.14,32904,Germany
117221,S0600,Product 1388,2,2020-07-19,49.67,42286,France
117222,S1847,Product 2867,2,2019-03-07,37.88,40375,France
117223,S1856,Product 2121,2,2019-05-15,15.98,28510,France
117224,S1888,Product 4764,16,2019-05-20,17.11,54414,United Kingdom
117225,S0680,Product 3196,1,2019-09-21,32.61,15792,France
117226,S3253,Product 4110,19,2020-10-10,23.15,38865,United Kingdom
117227,S1836,Product 3829,19,2019-08-02,13.93,29633,France
117228,S4031,Product 3129,9,2020-10-19,3.33,32871,Australia
117229,S2178,Product 4867,9,2020-03-29,39.3,34154,United Kingdom
117230,S0149,Product 3106,11,2019-08-11,44.47,27522,United Kingdom
117231,S1496,Product 538,1,2020-05-21,10.69,17262,Netherlands
117232,S4914,Product 2419,19,2019-09-28,3.64,23254,Netherlands
117233,S1745,Product 2208,17,2019-07-08,6.37,29965,France
117234,S1647,Product 3178,6,2019-09-02,21.01,27433,France
117235,S2996,Product 2323,1,2020-09-24,15.32,59404,United Kingdom
117236,S1673,Product 2038,18,2020-12-08,4.14,12497,United Kingdom
117237,S1940,Product 4354,9,2019-05-13,23.02,30879,Netherlands
117238,S0658,Product 963,1,2020-12-17,10.59,20127,Spain
117239,S3668,Product 1244,4,2020-09-12,3.81,56328,Germany
117240,S1054,Product 533,18,2020-07-10,33.07,45158,Germany
117241,S4072,Product 1870,17,2020-03-17,28.84,30464,Spain
117242,S0577,Product 3131,19,2020-08-29,41.41,16951,Spain
117243,S3096,Product 1654,14,2020-05-18,15.46,52248,Germany
117244,S3032,Product 113,7,2019-01-19,7.22,38711,Netherlands
117245,S4819,Product 1300,9,2019-06-07,18.33,40046,Germany
117246,S4780,Product 2305,9,2019-05-13,39.05,54401,Spain
117247,S4838,Product 4425,15,2019-04-26,12.47,53385,Germany
117248,S2973,Product 3307,11,2019-11-27,13.12,21264,Germany
117249,S3949,Product 4147,7,2020-05-16,7.81,47844,Spain
117250,S2046,Product 1702,6,2020-12-05,49.33,23959,Netherlands
117251,S3937,Product 3815,9,2020-08-13,48.38,23330,Germany
117252,S2949,Product 221,4,2020-08-19,33.07,18183,France
117253,S1628,Product 2831,17,2019-03-27,11.13,46654,France
117254,S1489,Product 2644,6,2020-04-24,38.44,16775,Germany
117255,S4146,Product 3881,17,2019-06-03,29.4,19754,Spain
117256,S4199,Product 4318,14,2020-08-11,37.6,32228,France
